GENE       CHR      START       STOP  NSNPS  NPARAM      N        ZSTAT            P
127534       1   34749741   34773724     75      11  85716       1.2134       0.1125
2707         1   34771189   34796366     71      13  85716      0.23226      0.40817
2701         1   34782958   34805750     72      13  85716     0.011712      0.49533
113444       1   34840362   34869816     49      16  85716     -0.83037      0.79683
58512        1   34852120   34939585    108      30  85716      0.79267      0.21398
100506144    1   34971526   34995347     30       2  85716      0.48102      0.31525
9204         1   34976165   35041968     81       4  85716      0.21591      0.41453
79830        1   35049786   35125859     78       7  85716       1.6142     0.053241
6421         1   35166380   35203158     11       2  85716       2.0541     0.019982
9202         1   35258714   35431944     76      21  85716     -0.87482      0.80916
79932        1   35423490   35567670     64      19  85716     0.068542      0.47268
23154        1   35547792   35576779     11       4  85716      -1.2516      0.89465
339488       1   35563370   35605328     21       9  85716      -1.3176      0.90619
5690         1   35589541   35651844     26      10  85716       -1.288      0.90113
127703       1   35703875   35729189     28       6  85716      -1.1428      0.87344
63967        1   35710691   35779997     74       8  85716       -1.647      0.95022
192670       1   35797630   35867890     69      11  85716      -1.2957      0.90246
26523        1   35859791   35934298     71      12  85716       -1.794      0.96359
192669       1   35913403   36066747    138      14  85716      -2.2136      0.98657
27285        1   36074075   36098276     19       4  85716     -0.88887      0.81296
54936        1   36078852   36103932     25       6  85716     -0.97248      0.83459
1296         1   36085236   36135770     68      10  85716      -0.8929      0.81404
27095        1   36126569   36166053     43       6  85716       0.1535        0.439
55700        1   36145965   36190849     53      10  85716    -0.036678      0.51463
9967         1   36214416   36315357     99      10  85716       1.5298     0.063039
79729        1   36295726   36331962     36       6  85716       1.3481     0.088821
55194        1   36312030   36334154     23       5  85716       1.2752      0.10112
83931        1   36329619   36395927     72      11  85716       1.2834     0.099684
84967        1   36383420   36407959     79       8  85716      -0.1262      0.55021
127700       1   36407906   36460485    197      11  85716     -0.48269      0.68534
64960        1   36445761   36474439     84       9  85716     -0.23254      0.59194
1441         1   36456043   36493314     87      18  85716     -0.21965      0.58693
2899         1   36785527   37044548    437      55  85716     0.062779      0.47497
80149        1   37463455   37494377     54      12  85716     -0.50764      0.69415
64769        1   37479960   37524819    100      16  85716     -0.58188      0.71967
79753        1   37524449   37564344     71      13  85716     -0.77303      0.78025
7802         1   37546919   37576857     67      13  85716      -1.0011       0.8416
29889        1   37556812   37605985     96      15  85716     -0.62891       0.7353
284654       1   37601350   37644923     90      17  85716      -1.2886      0.90123
54955        1   37671570   37702336     66      10  85716      0.67181      0.25085
55143        1   37682401   37719719     97      10  85716       1.1232      0.13068
284656       1   37703886   37775152    224      26  85716      0.64408      0.25976
149175       1   37783820   37811606     32       7  85716      0.50828      0.30563
79693        1   37792942   37818193     22       6  85716       1.0077       0.1568
127687       1   37797801   37819454     23       7  85716       1.0187      0.15416
4520         1   37799567   37869624     91      14  85716       0.4493      0.32661
3633         1   37850697   37957084    170      19  85716      0.42366      0.33591
10946        1   37946975   38000490    103       9  85716      0.13189      0.44754
2275         1   37986770   38015515     47      16  85716      0.38326      0.35076
51118        1   38002712   38034825     48      15  85716      0.65438      0.25643
5453         1   38033851   38056778     43       9  85716      0.46259      0.32183
64121        1   38828197   38869823     94      16  85716     -0.31426      0.62334
26292        1   38852490   38883378     68      12  85716     -0.21151      0.58375
81025        1   38864067   38891626     77      10  85716    -0.039683      0.51583
54933        1   38875806   38951830    224      29  85716      0.25174      0.40062
79647        1   38981244   39016065    103      11  85716        1.143      0.12651
4725         1   39016295   39044636    100       9  85716      0.67751      0.24904
23499        1   39071417   39497138    751      37  85716     -0.59205      0.72309
643314       1   39399504   39426482     35       9  85716     -0.59832      0.72519
105378950    1   39478834   39501993     47       9  85716       -1.281       0.8999
353500       1   39481634   39539869    113      18  85716      -1.6749      0.95302
8761         1   39550813   39586849     77      13  85716      -1.5412      0.93836
26508        1   39613431   39649676     93      23  85716     -0.27626      0.60883
84618        1   39649121   39682038     71      16  85716     -0.59269      0.72331
51440        1   39668648   39701710    107      17  85716     0.075588      0.46987
10450        1   39728845   39773914     81      16  85716      0.76644      0.22171
656          1   39747182   39798861    175      20  85716      0.43822      0.33061
64064        1   39759525   39781348     47      11  85716     0.065997      0.47369
105378951    1   39774636   39818042    191      19  85716      0.62704      0.26532
101929536    1   39778982   39800171    117      10  85716      0.62175      0.26705
54802        1   39831031   39893511    104      12  85716       1.4783     0.069662
