entrez_id,node_idx,degree,gene_symbol,zstat_brca,p_brca,zstat_coca,p_coca,zstat_luca,p_luca,zstat_ovca,p_ovca,zstat_prca,p_prca
51057,8132,25,WDPCP,0.30483,0.38025,0.99881,0.15894,2.3473,0.0094548,0.35606,0.3609,9.2945,7.3961e-21
5106,8133,36,PCK2,-0.52717,0.70096,-0.60197,0.7264,1.3293,0.09188,-1.7588,0.9607,1.0283,0.15191
51060,8134,43,TXNDC12,1.2879,0.098884,0.079173,0.46845,0.54443,0.29307,-2.3459,0.99051,1.9489,0.025654
51061,8135,1,TXNDC11,-1.1215,0.86895,1.2317,0.10903,0.96,0.16853,-1.3144,0.90564,1.0533,0.14611
51062,8136,16,ATL1,0.79546,0.21317,0.70402,0.24071,0.6973,0.24281,-0.70265,0.75886,0.46856,0.31969
51065,8137,203,RPS27L,2.014,0.022002,1.2691,0.10221,-1.2578,0.89577,-0.74775,0.77269,1.3639,0.086295
51067,8138,41,YARS2,-1.3406,0.90998,0.9363,0.17456,1.6135,0.053323,-2.6847,0.99637,1.9656,0.024674
51068,8139,128,NMD3,-0.11163,0.54444,0.41403,0.33943,0.23541,0.40694,-0.033181,0.51323,-0.49569,0.68994
51069,8140,251,MRPL2,1.4626,0.071785,1.1066,0.13422,1.3719,0.085053,0.94648,0.17195,3.6398,0.00013643
51070,8141,2,NOSIP,-0.35987,0.64053,-0.13955,0.55549,0.42651,0.33487,-0.11359,0.54522,6.0496,7.2583e-10
51071,8142,47,DERA,-2.1316,0.98348,1.8811,0.029976,-0.35969,0.64046,1.1609,0.12283,1.3065,0.095697
51072,8143,2,MEMO1,0.78258,0.21694,1.1731,0.12038,0.13809,0.44508,-0.01497,0.50597,0.75786,0.22427
51073,8144,270,MRPL4,1.9694,0.024453,0.37705,0.35307,0.051484,0.47947,-0.7374,0.76956,2.7985,0.0025673
51074,8145,9,APIP,0.0086923,0.49653,0.30735,0.37929,0.13157,0.44766,-2.2987,0.98924,1.9725,0.024276
51075,8146,2,TMX2,0.40428,0.343,1.0368,0.14992,3.0936,0.00098876,2.1057,0.017614,2.2902,0.011005
51076,8147,1,CUTC,0.98864,0.16142,6.6818,1.1798e-11,1.6461,0.049873,-1.5759,0.94247,-1.6986,0.95531
51077,8148,118,FCF1,0.34135,0.36642,0.043104,0.48281,0.21154,0.41623,0.13088,0.44794,3.0755,0.0010509
51078,8149,2,THAP4,0.23782,0.40601,1.1868,0.11766,2.117,0.017129,0.12102,0.45184,1.4929,0.067727
51079,8150,122,NDUFA13,0.67454,0.24998,2.8094,0.0024818,1.8453,0.0325,1.7299,0.041827,3.8564,5.7533e-05
5108,8151,28,PCM1,1.319,0.093579,0.18266,0.42753,-0.15162,0.56026,0.011924,0.49524,0.92138,0.17843
51081,8152,285,MRPS7,-1.2139,0.8876,0.59915,0.27454,0.70968,0.23895,0.43568,0.33154,2.6814,0.003666
51082,8153,70,POLR1D,-0.19138,0.57588,1.2086,0.1134,0.56538,0.28591,-1.0034,0.84217,0.031848,0.4873
51083,8154,47,GAL,1.9225,0.02727,0.89483,0.18544,-0.090737,0.53615,0.14676,0.44166,1.9387,0.026268
51084,8155,15,CRYL1,0.20685,0.41807,1.1614,0.12273,-0.27389,0.60792,1.6036,0.054399,1.2743,0.10128
51085,8156,26,MLXIPL,2.6411,0.0041315,0.9586,0.16888,1.9453,0.025871,-0.1648,0.56545,2.6531,0.0039881
51086,8157,4,TNNI3K,-1.8791,0.96989,-0.6383,0.73836,-0.78862,0.78483,-0.32847,0.62872,1.7089,0.043736
51087,8158,4,YBX2,1.7243,0.042324,1.2792,0.10042,0.89163,0.1863,1.1158,0.13225,1.9015,0.028619
51088,8159,1,KLHL5,0.50383,0.30719,3.0848,0.0010184,0.39616,0.34599,-0.44809,0.67295,1.8731,0.030526
51090,8160,3,PLLP,0.84239,0.19978,1.5203,0.064216,-0.92446,0.82238,1.0377,0.14969,0.03361,0.48659
51091,8161,13,SEPSECS,-1.0731,0.8584,-0.89793,0.81539,-1.6831,0.95383,1.3452,0.089284,-0.34682,0.63564
51094,8162,17,ADIPOR1,-0.51758,0.69762,-1.0618,0.85583,-0.5471,0.70785,-0.0054933,0.50219,2.1782,0.014696
51095,8163,10,TRNT1,-0.04754,0.51896,0.67516,0.24979,0.31081,0.37797,-0.19784,0.57842,0.076468,0.46952
51096,8164,158,UTP18,0.14079,0.44402,-0.047423,0.51891,-1.7467,0.95965,0.074421,0.47034,-0.14795,0.55881
51098,8165,31,IFT52,-0.91074,0.81878,-0.67608,0.75051,0.81147,0.20855,0.68212,0.24758,0.52022,0.30146
51099,8166,15,ABHD5,-1.3759,0.91557,-0.096124,0.53829,0.017907,0.49286,0.55505,0.28943,1.9755,0.024105
5110,8167,1,PCMT1,1.001,0.1584,1.9871,0.023456,0.83564,0.20168,0.095976,0.46177,2.6071,0.0045662
51100,8168,13,SH3GLB1,0.99339,0.16026,-1.1185,0.86833,0.59214,0.27688,0.14391,0.44278,0.10229,0.45926
51101,8169,1,ZC2HC1A,-1.333,0.90873,2.6069,0.0045688,-0.0894,0.53562,-0.02184,0.50871,0.84206,0.19988
51102,8170,20,MECR,-1.2224,0.88922,2.6035,0.0046134,0.91287,0.18066,1.6775,0.046727,-0.49601,0.69006
51103,8171,63,NDUFAF1,0.68492,0.2467,0.62281,0.2667,0.5616,0.2872,1.8281,0.033768,2.1331,0.016458
51105,8172,15,PHF20L1,-0.58201,0.71972,2.1979,0.013979,-0.44094,0.67037,-1.4249,0.9229,-2.0183,0.97822
51106,8173,53,TFB1M,0.4258,0.33513,-0.56735,0.71476,-1.7465,0.95964,0.52857,0.29855,2.48,0.0065696
51107,8174,19,APH1A,-0.10247,0.54081,2.6544,0.0039722,0.074613,0.47026,-1.6903,0.95452,4.5239,3.0351e-06
51108,8175,2,METTL9,1.9785,0.023937,0.40118,0.34414,1.2428,0.10697,-1.3785,0.91598,-0.19795,0.57846
51109,8176,21,RDH11,2.9817,0.0014333,0.26354,0.39607,-0.51592,0.69704,-0.16553,0.56574,1.6775,0.046721
5111,8177,151,PCNA,1.0861,0.13872,0.52074,0.30127,-0.70779,0.76046,-0.73822,0.76981,0.61621,0.26888
51111,8178,14,KMT5B,1.518,0.064507,0.50967,0.30514,0.44399,0.32853,1.2342,0.10856,1.8672,0.030938
51112,8179,18,TRAPPC12,0.59615,0.27554,-0.0093334,0.50372,0.95538,0.16969,0.99532,0.15979,0.35117,0.36273
51114,8180,12,ZDHHC9,0.585568,0.361344,0.714181,0.342571,0.396488,0.406508,0.274841,0.43436,1.14135,0.290397
51116,8181,212,MRPS2,-0.99978,0.84129,0.94745,0.1717,0.63523,0.26264,0.52088,0.30123,0.32067,0.37423
51117,8182,13,COQ4,1.6982,0.04474,-0.57994,0.71902,0.016243,0.49352,0.26653,0.39491,1.1645,0.12211
51118,8183,138,UTP11,-0.19128,0.57585,0.0031715,0.49873,0.65438,0.25643,0.061928,0.47531,-0.73065,0.7675
51119,8184,27,SBDS,1.3099,0.095114,0.19665,0.42205,-1.1731,0.87963,1.5946,0.055405,2.4414,0.007315
51121,8185,233,RPL26L1,-0.37584,0.64648,1.6986,0.044694,-0.97163,0.83438,1.1546,0.12413,-0.38103,0.64841
51122,8186,15,COMMD2,2.0397,0.020692,-0.9193,0.82103,1.1236,0.13059,-0.67813,0.75116,-0.2433,0.59611
51124,8187,2,IER3IP1,0.86264,0.19417,0.4454,0.32801,-0.49884,0.69105,-0.40173,0.65606,2.0572,0.019835
51125,8188,16,GOLGA7,2.4129,0.0079132,-1.2312,0.89088,-1.1294,0.87063,-0.12388,0.54929,0.37273,0.35467
51126,8189,10,NAA20,0.93391,0.17518,1.8716,0.030632,0.43944,0.33017,-0.028638,0.51142,-0.48451,0.68599
51127,8190,15,TRIM17,-0.45683,0.6761,0.4351,0.33174,-0.51836,0.6979,0.18089,0.42823,1.2604,0.10376
51128,8191,26,SAR1B,0.042963,0.48287,1.4335,0.075854,-0.57196,0.71632,0.69864,0.24239,4.708,1.2506e-06
51129,8192,17,ANGPTL4,-0.4701,0.68086,0.97999,0.16355,0.45436,0.32479,0.81066,0.20878,-0.4245,0.6644
51130,8193,4,ASB3,0.082946,0.46695,-0.24022,0.59492,-0.43001,0.66641,-1.2192,0.88861,-0.56094,0.71258
51131,8194,5,PHF11,1.0198,0.15391,-0.92435,0.82235,0.76649,0.22169,-0.43337,0.66763,0.22816,0.40976
51132,8195,17,RLIM,0.585568,0.361344,0.714181,0.342571,0.396488,0.406508,0.274841,0.43436,1.14135,0.290397
51133,8196,6,KCTD3,-1.9591,0.97495,-0.28807,0.61335,0.091342,0.46361,1.0783,0.14045,1.1335,0.1285
51134,8197,16,CEP83,1.649,0.049575,0.42392,0.33581,2.9532,0.0015725,-1.0003,0.84141,0.98947,0.16122
51135,8198,55,,0.67732,0.2491,-0.14035,0.55581,-0.56954,0.71551,1.4586,0.072341,-0.65291,0.74309
51138,8199,41,COPS4,1.9775,0.023991,0.64583,0.25919,1.3899,0.082287,2.774,0.0027689,2.6192,0.004407
51141,8200,12,INSIG2,1.1137,0.1327,0.070116,0.47205,-0.11465,0.54564,0.28564,0.38758,1.5776,0.057333
51142,8201,14,CHCHD2,0.92559,0.17733,-0.14953,0.55943,0.60693,0.27195,0.85163,0.19721,0.47668,0.31679
51143,8202,47,DYNC1LI1,0.87732,0.19016,0.86234,0.19425,-0.76741,0.77858,0.31846,0.37507,1.4508,0.073414
51144,8203,31,HSD17B12,1.0554,0.14562,2.9607,0.0015345,0.74559,0.22796,1.0284,0.15189,0.16996,0.43252
51146,8204,2,A4GNT,0.19492,0.42273,-0.23448,0.59269,-0.89752,0.81528,-0.35471,0.6386,-1.0687,0.8574
51147,8205,36,ING4,0.87917,0.18965,1.1371,0.12776,-0.52947,0.70176,0.10116,0.45971,-0.1045,0.54161
51149,8206,230,MRNIP,0.027875,0.48888,0.62622,0.26558,0.05458,0.47824,-0.006397,0.50255,-0.30448,0.61962
51150,8207,13,SDF4,1.0387,0.14948,1.8405,0.032844,0.37557,0.35362,-0.15467,0.56146,-0.53488,0.70363
51151,8208,16,SLC45A2,0.75416,0.22538,0.12616,0.4498,-0.039523,0.51576,-0.30704,0.62059,0.10794,0.45702
51154,8209,332,MRTO4,-0.7065,0.76006,1.1045,0.13469,-0.38302,0.64915,-0.83082,0.79696,0.48204,0.31489
51156,8210,4,SERPINA10,-0.2246,0.58885,-0.32752,0.62836,-0.82804,0.79618,-0.031308,0.51249,-0.3268,0.62809
5116,8211,60,PCNT,3.7036,0.00010629,4.5066,3.2941e-06,2.5164,0.0059283,2.0303,0.021163,0.17221,0.43164
51160,8212,37,VPS28,-1.0207,0.84631,-0.88619,0.81224,1.107,0.13414,0.080829,0.46779,1.7216,0.042571
51161,8213,1,C3orf18,2.0014,0.022675,0.71579,0.23706,0.53722,0.29556,1.0647,0.14351,1.6638,0.048071
51162,8214,2,EGFL7,0.33279,0.36964,1.772,0.038197,0.87885,0.18974,1.2262,0.11007,0.41208,0.34014
51163,8215,2,DBR1,0.59448,0.2761,-0.19035,0.57548,-1.0763,0.85911,-1.2699,0.89794,-0.25013,0.59876
51164,8216,32,DCTN4,-0.68085,0.75202,0.51656,0.30273,1.4376,0.075275,-0.34961,0.63669,-0.3471,0.63574
51166,8217,17,AADAT,-0.778,0.78172,0.17876,0.42906,0.22059,0.41271,1.027,0.1522,1.8383,0.033008
51167,8218,9,CYB5R4,1.4463,0.074045,-0.398,0.65469,-1.8213,0.96572,0.91747,0.17945,-0.71013,0.76119
51168,8219,37,MYO15A,3.3543,0.00039785,1.7216,0.042575,-0.3589,0.64016,0.22219,0.41208,2.96,0.001538
51171,8220,3,HSD17B14,-0.35096,0.63719,1.4367,0.075405,0.20862,0.41737,1.3795,0.083874,0.66781,0.25213
51172,8221,2,NAGPA,0.96425,0.16746,-1.2082,0.88652,0.15137,0.43984,-1.7458,0.95958,1.036,0.1501
51174,8222,4,TUBD1,2.4572,0.0070011,-0.059265,0.52363,0.069466,0.47231,2.5279,0.0057374,0.45011,0.32632
51175,8223,8,TUBE1,-0.62469,0.73391,2.3533,0.0093027,-0.33752,0.63214,-0.089402,0.53562,-0.62124,0.73278
51176,8224,82,LEF1,4.0991,2.0736e-05,0.70806,0.23946,-0.057304,0.52285,1.7843,0.037191,-1.6874,0.95424
51177,8225,3,PLEKHO1,0.41358,0.33959,1.8341,0.033318,0.84962,0.19777,0.89608,0.1851,4.8625,5.7947e-07
51179,8226,20,HAO2,0.57603,0.2823,0.65513,0.25619,-0.90866,0.81823,-0.04433,0.51768,0.44231,0.32913
5118,8227,14,PCOLCE,1.8236,0.034109,2.4213,0.0077326,2.9243,0.0017262,2.0083,0.022306,2.2174,0.0133
51181,8228,3,DCXR,1.7693,0.038419,-0.99184,0.83936,-2.0628,0.98043,0.274841,0.43436,2.0844,0.018563
51182,8229,24,HSPA14,-0.62254,0.73321,-1.6937,0.95484,0.42776,0.33441,0.62056,0.26745,0.71735,0.23658
51184,8230,30,GPN3,0.55021,0.29109,2.1865,0.01439,1.0061,0.15719,-0.086821,0.53459,3.8947,4.916e-05
51185,8231,60,CRBN,-0.032464,0.51295,0.82413,0.20493,0.51677,0.30266,0.1915,0.42407,0.0039838,0.49841
51186,8232,3,TCEAL9,0.585568,0.361344,0.714181,0.342571,0.396488,0.406508,0.274841,0.43436,1.14135,0.290397
51187,8233,213,RSL24D1,-0.61746,0.73153,0.88191,0.18891,-1.0873,0.86156,0.47167,0.31858,-0.12126,0.54826
51188,8234,5,SS18L2,-0.84057,0.7997,1.2777,0.10067,0.72956,0.23283,1.3378,0.090485,-0.52515,0.70026
5119,8235,35,CHMP1A,0.98286,0.16284,1.0536,0.14602,-1.413,0.92118,1.0095,0.15637,2.2986,0.010765
51191,8236,36,HERC5,0.75565,0.22493,0.57571,0.28241,-1.0102,0.8438,-1.0716,0.85804,-0.52185,0.69911
51192,8237,8,CKLF,0.76282,0.22279,-0.52243,0.69931,-0.40153,0.65598,0.99305,0.16034,0.40725,0.34191
51193,8238,1,ZNF639,0.29178,0.38523,-0.93082,0.82403,0.20583,0.41846,0.72663,0.23373,0.98489,0.16234
51194,8239,14,IPO11,0.81461,0.20765,0.090476,0.46395,-0.72443,0.7656,-0.81477,0.7924,0.90992,0.18143
51196,8240,60,PLCE1,-0.56889,0.71529,1.8864,0.029623,1.0449,0.14804,-1.5446,0.93878,0.26784,0.39441
51199,8241,36,NIN,1.5602,0.059359,0.84639,0.19867,-0.32043,0.62568,0.056156,0.47761,4.3727,6.1363e-06
51200,8242,5,CPA4,1.9353,0.026476,1.0233,0.15307,0.78504,0.21622,-0.11739,0.54672,0.097012,0.46136
51201,8243,2,ZDHHC2,-1.0395,0.85071,-0.019103,0.50762,0.27514,0.3916,-1.1025,0.86487,-1.3163,0.90597
51202,8244,95,DDX47,3.3954,0.00034265,-0.15734,0.56251,0.43771,0.3308,-2.1257,0.98324,0.85577,0.19606
51203,8245,85,NUSAP1,1.0917,0.13749,0.27424,0.39195,0.76439,0.22232,1.904,0.028458,2.6234,0.0043522
51204,8246,14,TACO1,2.727,0.0031953,1.1654,0.12192,1.5535,0.06015,0.2099,0.41687,0.14068,0.44406
51205,8247,5,ACP6,1.5168,0.06466,1.9434,0.025983,-0.54705,0.70783,2.7949,0.002596,1.2928,0.098033
51206,8248,60,GP6,0.4727,0.31821,1.7007,0.044502,0.16606,0.43406,0.29395,0.3844,-0.024612,0.50982
51208,8249,19,CLDN18,0.98575,0.16213,0.45952,0.32293,2.1084,0.017497,0.18706,0.42581,2.3766,0.0087369
51209,8250,16,RAB9B,0.585568,0.361344,0.714181,0.342571,0.396488,0.406508,0.274841,0.43436,1.14135,0.290397
5121,8251,5,PCP4,0.29885,0.38253,1.6397,0.050539,0.97014,0.16599,0.71006,0.23883,-0.39818,0.65475
51213,8252,9,LUZP4,0.585568,0.361344,0.714181,0.342571,0.396488,0.406508,0.274841,0.43436,1.14135,0.290397
51218,8253,24,GLRX5,-1.3362,0.90926,-0.43649,0.66876,-1.3476,0.91111,-1.0425,0.85141,1.4887,0.068281
5122,8254,16,PCSK1,0.22718,0.41014,-0.74516,0.77191,0.81615,0.20721,1.3299,0.091772,2.3676,0.0089522
51222,8255,20,ZNF219,0.32083,0.37417,0.48021,0.31554,0.16547,0.43429,0.22201,0.41215,0.59802,0.27491
51224,8256,11,ELOA2,-0.15972,0.56345,-1.56,0.94062,-0.80491,0.78957,-0.77275,0.78016,0.75635,0.22472
51225,8257,15,ABI3,1.2847,0.099452,0.25897,0.39783,-0.50488,0.69318,-1.021,0.84637,4.1343,1.7804e-05
51226,8258,12,COPZ2,-0.778,0.78171,0.62201,0.26697,0.068261,0.47279,6.1403,4.1171e-10,3.5512,0.00019176
51227,8259,18,PIGP,0.18173,0.4279,1.2152,0.11214,-1.0191,0.84593,-0.29866,0.6174,0.22471,0.4111
51228,8260,2,GLTP,0.4534,0.32513,1.384,0.083183,0.63314,0.26332,0.47982,0.31568,1.9514,0.025507
51230,8261,60,PHF20,-0.027735,0.51106,0.5644,0.28624,-0.249,0.59832,-0.12083,0.54809,0.82157,0.20566
51231,8262,1,VRK3,0.10176,0.45947,1.8037,0.035637,0.6707,0.25121,-0.12928,0.55143,0.8531,0.1968
51232,8263,3,CRIM1,2.418,0.007802,-0.41931,0.66251,1.8827,0.029868,-0.77012,0.77939,4.4987,3.4186e-06
51234,8264,12,EMC4,-0.93014,0.82385,1.9001,0.028709,-1.5121,0.93474,-0.78272,0.7831,2.4909,0.0063716
51236,8265,8,HGH1,0.97519,0.16473,0.714181,0.342571,-0.31895,0.62512,-0.63354,0.73681,1.0788,0.14034
51237,8266,10,MZB1,0.25587,0.39902,0.25163,0.40066,2.1034,0.017715,2.3674,0.0089578,1.1739,0.12021
51239,8267,1,ANKRD39,-0.61247,0.72989,2.3089,0.010475,0.23627,0.40661,0.26835,0.39421,0.99963,0.15874
51241,8268,6,COX16,0.96311,0.16775,1.5033,0.066382,0.39276,0.34725,0.37215,0.35489,5.5507,1.4226e-08
51244,8269,2,CCDC174,-0.16563,0.56578,0.36583,0.35725,-1.827,0.96615,1.064,0.14367,-0.49746,0.69057
51247,8270,8,PAIP2,-0.53104,0.7023,-0.025598,0.51021,1.2858,0.099259,1.2721,0.10168,1.3101,0.095074
51248,8271,25,PDZD11,0.585568,0.361344,0.714181,0.342571,0.396488,0.406508,0.274841,0.43436,1.14135,0.290397
51249,8272,1,TMEM69,-0.51879,0.69805,0.79208,0.21416,2.6843,0.0036345,0.49537,0.31017,4.2586,1.0283e-05
5125,8273,9,PCSK5,1.3939,0.08168,1.8646,0.031121,-0.12266,0.54881,0.92456,0.1776,0.52137,0.30106
51250,8274,53,MTRES1,-0.34935,0.63659,-1.4256,0.92301,0.25501,0.39936,0.041202,0.48357,-1.4424,0.92541
51251,8275,54,NT5C3A,1.1412,0.1269,-2.0205,0.97834,0.56857,0.28482,0.86406,0.19378,0.31723,0.37553
51253,8276,102,MRPL37,1.0592,0.14475,-0.43548,0.66839,-0.87266,0.80857,0.18371,0.42712,1.7084,0.043785
51255,8277,11,RNF181,0.60568,0.27236,0.87534,0.19069,1.7757,0.037892,-2.3266,0.99001,7.2733,1.7542e-13
51256,8278,25,TBC1D7,1.7185,0.042849,2.7334,0.0031341,-0.72024,0.76431,-0.1663,0.56604,-0.92805,0.82331
51257,8279,4,MARCHF2,-1.0455,0.85211,1.006,0.15721,0.21729,0.41399,2.1125,0.017324,-0.24018,0.5949
51258,8280,101,MRPL51,0.4404,0.32983,0.26424,0.3958,0.77872,0.21807,2.4529,0.0070857,1.7406,0.040878
51259,8281,23,TMEM216,-1.0472,0.8525,0.43843,0.33054,1.4879,0.068393,-1.4156,0.92156,0.71273,0.23801
5126,8282,7,PCSK2,-0.060889,0.52428,-0.59545,0.72423,0.14343,0.44297,-0.20736,0.58214,-1.4257,0.92302
51260,8283,2,PBDC1,0.585568,0.361344,0.714181,0.342571,0.396488,0.406508,0.274841,0.43436,1.14135,0.290397
51263,8284,111,MRPL30,1.0483,0.14725,-1.1329,0.87137,0.56972,0.28443,1.0064,0.15711,1.502,0.066544
51264,8285,209,MRPL27,0.46507,0.32094,1.4584,0.072364,1.6052,0.05423,-0.075867,0.53024,-1.6968,0.95513
51266,8286,17,CLEC1B,-1.5908,0.94417,0.64334,0.26,-0.33075,0.62958,0.037936,0.48487,2.177,0.014741
51267,8287,2,CLEC1A,0.13197,0.4475,0.071112,0.47165,0.72818,0.23325,0.06765,0.47303,0.75271,0.22581
51268,8288,16,PIPOX,1.8054,0.035509,-0.036205,0.51444,2.1454,0.015959,2.7089,0.0033756,1.0353,0.15028
5127,8289,3,CDK16,0.585568,0.361344,0.714181,0.342571,0.396488,0.406508,0.274841,0.43436,1.14135,0.290397
51270,8290,14,TFDP3,0.585568,0.361344,0.714181,0.342571,0.396488,0.406508,0.274841,0.43436,1.14135,0.290397
51271,8291,26,UBAP1,0.75447,0.22528,1.0595,0.14469,1.9967,0.022927,-0.89206,0.81382,3.8925,4.9616e-05
51272,8292,33,BET1L,-0.81662,0.79293,2.4814,0.0065439,-0.81785,0.79328,0.083756,0.46663,0.036574,0.48541
51274,8293,3,KLF3,-0.33652,0.63176,-0.97335,0.83481,-1.2212,0.889,1.5111,0.065385,2.7389,0.0030819
51277,8294,3,DNAJC27,4.1829,1.4393e-05,1.0113,0.15593,0.66155,0.25413,1.3285,0.092007,1.2306,0.10924
51278,8295,2,IER5,0.65431,0.25646,-0.92885,0.82352,-1.8818,0.97007,-0.11285,0.54492,0.20791,0.41765
51279,8296,1,C1RL,-1.298,0.90285,-0.46061,0.67746,-1.0634,0.85621,-1.3307,0.90836,0.41227,0.34007
5128,8297,4,CDK17,0.27871,0.39023,1.4888,0.068266,-1.0185,0.84579,-0.46935,0.68059,-0.36327,0.6418
51280,8298,3,GOLM1,1.1039,0.13482,-0.13312,0.55295,0.87777,0.19003,-0.91688,0.8204,1.5043,0.066248
51282,8299,15,SCAND1,0.38315,0.3508,0.35085,0.36285,-0.55995,0.71224,0.078475,0.46872,0.42072,0.33698
51283,8300,3,BFAR,-0.16928,0.56721,-0.026613,0.51062,-0.77006,0.77937,0.85672,0.1958,1.7954,0.036293
51284,8301,64,TLR7,0.585568,0.361344,0.714181,0.342571,0.396488,0.406508,0.274841,0.43436,1.14135,0.290397
51287,8302,7,COA4,1.7765,0.037823,1.3501,0.088487,0.084571,0.4663,-0.41188,0.65979,-0.89142,0.81365
51289,8303,14,RXFP3,1.0569,0.14529,0.56221,0.28699,0.081791,0.46741,-0.81456,0.79234,0.23891,0.40559
5129,8304,2,CDK18,-0.13942,0.55544,1.366,0.085975,-0.74087,0.77061,0.83586,0.20162,1.6761,0.046858
51290,8305,8,ERGIC2,0.23078,0.40874,0.85074,0.19746,0.26247,0.39648,0.73227,0.232,0.40999,0.34091
51291,8306,2,GMIP,0.99755,0.15925,1.4808,0.069329,2.7548,0.0029366,1.4472,0.073916,3.9877,3.3353e-05
51292,8307,4,GMPR2,-0.041478,0.51654,-1.0194,0.84599,-0.35288,0.63791,-0.51358,0.69623,1.861,0.031375
51293,8308,7,CD320,1.4181,0.078085,1.8423,0.032713,0.86992,0.19217,-0.36017,0.64064,1.6921,0.045312
51294,8309,2,PCDH12,1.9865,0.02349,1.1246,0.13038,-1.5695,0.94174,-0.13938,0.55543,0.88556,0.18793
51295,8310,46,ECSIT,0.00041366,0.49983,-0.24793,0.59791,1.3303,0.091707,0.093956,0.46257,1.1162,0.13217
51296,8311,1,SLC15A3,1.6693,0.047533,3.245,0.00058717,0.5813,0.28052,1.2877,0.098933,1.241,0.10731
51297,8312,10,BPIFA1,0.69895,0.24229,0.036935,0.48527,1.5796,0.057095,-0.36528,0.64255,-0.0055972,0.50223
51298,8313,1,THEG,1.3739,0.084741,-0.70741,0.76034,0.79576,0.21309,0.31251,0.37732,-0.028945,0.51155
51299,8314,2,NRN1,0.080009,0.46811,-1.0952,0.86329,-0.27213,0.60724,-0.62115,0.73275,0.33135,0.37019
513,8315,117,ATP5F1D,1.387,0.082728,-0.13731,0.55461,-0.68277,0.75262,-0.83453,0.79801,1.6383,0.050676
5130,8316,13,PCYT1A,-0.73893,0.77003,-0.49653,0.69024,1.4033,0.080263,0.65773,0.25535,1.8916,0.029271
51300,8317,48,TIMMDC1,-0.37483,0.6461,-0.11735,0.54671,-0.81199,0.7916,-0.45843,0.67668,1.4417,0.074695
51301,8318,9,GCNT4,0.15991,0.43648,1.9024,0.028558,-0.40172,0.65605,-0.954,0.82996,1.2796,0.10035
51302,8319,8,CYP39A1,0.46284,0.32174,0.54805,0.29183,-0.57119,0.71607,-1.3447,0.91064,-0.70818,0.76058
51303,8320,3,FKBP11,1.6962,0.044929,-1.6938,0.95485,1.2834,0.099671,1.0657,0.14327,1.5962,0.055225
51304,8321,4,ZDHHC3,0.088258,0.46484,0.90516,0.18269,-1.7353,0.95865,-1.1428,0.87343,0.83295,0.20244
51305,8322,7,KCNK9,-0.59326,0.7235,0.26663,0.39488,0.51925,0.30179,2.6286,0.0042869,0.55787,0.28847
51307,8323,3,FAM53C,-0.30117,0.61836,0.73701,0.23056,0.18318,0.42733,0.79233,0.21409,4.1729,1.5038e-05
51308,8324,4,REEP2,0.22299,0.41177,0.030241,0.48794,0.57657,0.28211,1.3475,0.088909,2.6273,0.0043029
51310,8325,4,SLC22A17,-2.0754,0.98103,2.9405,0.0016383,0.19367,0.42322,1.9737,0.02421,2.5431,0.0054935
51311,8326,45,TLR8,0.585568,0.361344,0.714181,0.342571,0.396488,0.406508,0.274841,0.43436,1.14135,0.290397
51312,8327,13,SLC25A37,1.2022,0.11464,1.4898,0.068137,0.63762,0.26186,2.3905,0.0084137,5.6241,9.3249e-09
51314,8328,44,NME8,0.93526,0.17483,0.96065,0.16836,-1.8954,0.97098,-1.2522,0.89474,-0.75344,0.77441
51316,8329,2,PLAC8,-0.77255,0.78011,1.099,0.13588,-0.65308,0.74315,1.4882,0.068351,-0.46881,0.6804
51317,8330,40,PHF21A,-0.27963,0.61012,2.7988,0.0025643,0.85201,0.1971,1.8028,0.03571,-0.56628,0.7144
51318,8331,99,MRPL35,-0.27251,0.60739,0.024335,0.49029,-0.35282,0.63789,0.12362,0.45081,3.4206,0.00031241
51319,8332,145,RSRC1,2.011,0.022161,1.5026,0.066475,0.047883,0.4809,1.5608,0.059288,-1.1381,0.87245
5132,8333,6,PDC,-0.24721,0.59763,3.6357,0.00013863,-0.61911,0.73208,-0.20141,0.57981,1.7557,0.039568
51320,8334,5,MEX3C,0.73442,0.23135,1.4215,0.077589,0.023954,0.49044,0.28597,0.38745,-0.23133,0.59147
51322,8335,5,WAC,0.43059,0.33338,0.88323,0.18856,-0.45808,0.67655,-0.65233,0.74291,-0.81358,0.79206
51324,8336,10,SPG21,0.90699,0.18221,-0.073754,0.5294,0.29719,0.38316,-2.3538,0.99071,-0.70397,0.75927
51326,8337,4,ARL17A,2.0097,0.022229,2.0788,0.018817,0.52386,0.30019,4.2545,1.0475e-05,1.0855,0.13885
51327,8338,22,AHSP,1.4945,0.06752,1.2382,0.10781,-1.7785,0.96234,1.4772,0.069809,2.2415,0.012497
51329,8339,1,ARL6IP4,0.062518,0.47508,2.9495,0.0015917,1.0106,0.15611,0.97109,0.16575,-0.50097,0.6918
5133,8340,74,PDCD1,-1.1448,0.87386,0.92177,0.17832,1.0366,0.14997,1.0147,0.15512,0.83851,0.20087
51330,8341,23,TNFRSF12A,0.87839,0.18987,0.76429,0.22235,-1.4834,0.93101,-0.13388,0.55325,2.5626,0.0051944
51332,8342,11,SPTBN5,-0.54209,0.70612,2.7551,0.0029334,1.8655,0.031054,0.24575,0.40294,2.5249,0.0057862
